source_string,code_system,concept_id,concept_name,domain_id,vocabulary_id,mapping_version,decided_by,decided_on,note
51143,SOURCE,3013498,Variant lymphocytes/100 leukocytes in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51143 'Atypical Lymphocytes' (Blood; Hematology); community mapping, imported 2026-09-11"
51144,SOURCE,3004809,Band form neutrophils/100 leukocytes in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51144 'Bands' (Blood; Hematology); community mapping, imported 2026-09-11"
51145,SOURCE,3026904,Basophilic stippling [Presence] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51145 'Basophilic Stippling' (Blood; Hematology); community mapping, imported 2026-09-11"
51146,SOURCE,3013869,Basophils/100 leukocytes in Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51146 'Basophils' (Blood; Hematology); community mapping, imported 2026-09-11"
51147,SOURCE,3005686,Bite cells [Presence] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51147 'Bite Cells' (Blood; Hematology); community mapping, imported 2026-09-11"
51148,SOURCE,3025159,Blasts/100 leukocytes in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51148 'Blasts' (Blood; Hematology); community mapping, imported 2026-09-11"
51149,SOURCE,3011625,Bleeding time,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51149 'Bleeding Time' (Blood; Hematology); community mapping, imported 2026-09-11"
51150,SOURCE,37019529,Parasite [Presence] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51150 'Blood Parasite Smear' (Blood; Hematology); community mapping, imported 2026-09-11"
51152,SOURCE,3010287,CD10 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51152 'CD10' (Blood; Hematology); community mapping, imported 2026-09-11"
51153,SOURCE,3018791,CD103 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51153 'CD103' (Blood; Hematology); community mapping, imported 2026-09-11"
51154,SOURCE,3026595,CD117 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51154 'CD117' (Blood; Hematology); community mapping, imported 2026-09-11"
51155,SOURCE,3009295,CD11c cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51155 'CD11c' (Blood; Hematology); community mapping, imported 2026-09-11"
51156,SOURCE,3025842,CD13 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51156 'CD13' (Blood; Hematology); community mapping, imported 2026-09-11"
51157,SOURCE,3031831,CD138 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51157 'CD138' (Blood; Hematology); community mapping, imported 2026-09-11"
51158,SOURCE,3026992,CD14 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51158 'CD14' (Blood; Hematology); community mapping, imported 2026-09-11"
51159,SOURCE,3010143,CD15 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51159 'CD15' (Blood; Hematology); community mapping, imported 2026-09-11"
51161,SOURCE,3010201,CD16 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51161 'CD16' (Blood; Hematology); community mapping, imported 2026-09-11"
51162,SOURCE,3020358,CD16+CD56+ cells [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51162 'CD16/56 Absolute Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51163,SOURCE,3015455,CD16+CD56+ cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51163 'CD16/56%' (Blood; Hematology); community mapping, imported 2026-09-11"
51164,SOURCE,3016228,CD19 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51164 'CD19' (Blood; Hematology); community mapping, imported 2026-09-11"
51165,SOURCE,3016228,CD19 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51165 'CD19 %' (Blood; Hematology); community mapping, imported 2026-09-11"
51166,SOURCE,3010503,CD19 cells [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51166 'CD19 Absolute Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51167,SOURCE,3021562,CD2 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51167 'CD2' (Blood; Hematology); community mapping, imported 2026-09-11"
51168,SOURCE,3022878,CD20 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51168 'CD20' (Blood; Hematology); community mapping, imported 2026-09-11"
51169,SOURCE,3022878,CD20 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51169 'CD20 %' (Blood; Hematology); community mapping, imported 2026-09-11"
51170,SOURCE,3018071,CD20 cells [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51170 'CD20 Absolute Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51171,SOURCE,3022703,CD22 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51171 'CD22' (Blood; Hematology); community mapping, imported 2026-09-11"
51172,SOURCE,3025559,CD23 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51172 'CD23' (Blood; Hematology); community mapping, imported 2026-09-11"
51173,SOURCE,3011497,CD25 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51173 'CD25' (Blood; Hematology); community mapping, imported 2026-09-11"
51174,SOURCE,3022533,CD3 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51174 'CD3 %' (Blood; Hematology); community mapping, imported 2026-09-11"
51175,SOURCE,3011412,CD3 cells [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51175 'CD3 Absolute Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51176,SOURCE,3022533,CD3 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51176 'CD3 Cells, Percent' (Blood; Hematology); community mapping, imported 2026-09-11"
51177,SOURCE,3006501,CD33 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51177 'CD33' (Blood; Hematology); community mapping, imported 2026-09-11"
51178,SOURCE,3023256,CD34 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51178 'CD34' (Blood; Hematology); community mapping, imported 2026-09-11"
51179,SOURCE,3019183,CD38 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51179 'CD38' (Blood; Hematology); community mapping, imported 2026-09-11"
51180,SOURCE,3014037,CD3+CD4+ (T4 helper) cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51180 'CD4 Cells, Percent' (Blood; Hematology); community mapping, imported 2026-09-11"
51181,SOURCE,40757349,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51181 'CD4/CD8 Ratio' (Blood; Hematology); community mapping, imported 2026-09-11"
51182,SOURCE,3021854,CD41 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51182 'CD41' (Blood; Hematology); community mapping, imported 2026-09-11"
51183,SOURCE,3023116,CD45 (Lymphs) cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51183 'CD45' (Blood; Hematology); community mapping, imported 2026-09-11"
51184,SOURCE,3020383,CD5 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51184 'CD5' (Blood; Hematology); community mapping, imported 2026-09-11"
51185,SOURCE,3020383,CD5 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51185 'CD5 %' (Blood; Hematology); community mapping, imported 2026-09-11"
51186,SOURCE,3018627,CD5 cells [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51186 'CD5 Absolute Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51187,SOURCE,3007166,CD55 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51187 'CD55' (Blood; Hematology); community mapping, imported 2026-09-11"
51188,SOURCE,3005460,CD56 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51188 'CD56' (Blood; Hematology); community mapping, imported 2026-09-11"
51189,SOURCE,3004291,CD57 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51189 'CD57' (Blood; Hematology); community mapping, imported 2026-09-11"
51190,SOURCE,3026461,CD59 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51190 'CD59' (Blood; Hematology); community mapping, imported 2026-09-11"
51191,SOURCE,3027120,CD64 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51191 'CD64' (Blood; Hematology); community mapping, imported 2026-09-11"
51192,SOURCE,3003255,CD7 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51192 'CD7' (Blood; Hematology); community mapping, imported 2026-09-11"
51193,SOURCE,3002153,CD71 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51193 'CD71' (Blood; Hematology); community mapping, imported 2026-09-11"
51194,SOURCE,3007449,CD3+CD8+ (T8 suppressor cells) cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51194 'CD8 Cells, Percent' (Blood; Hematology); community mapping, imported 2026-09-11"
51195,SOURCE,21491241,Platelet aggregation collagen induced [Units/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51195 'Collagen' (Blood; Hematology); community mapping, imported 2026-09-11"
51196,SOURCE,3051714,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51196 'D-Dimer' (Blood; Hematology); community mapping, imported 2026-09-11"
51197,SOURCE,3000493,Elliptocytes [Presence] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51197 'Elliptocytes' (Blood; Hematology); community mapping, imported 2026-09-11"
51198,SOURCE,3017196,Microscopic observation [Identifier] in Specimen by Wright stain,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51198 'Envelope Cells' (Blood; Hematology); community mapping, imported 2026-09-11"
51199,SOURCE,3028615,Eosinophils [#/volume] in Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51199 'Eosinophil Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51200,SOURCE,3010457,Eosinophils/100 leukocytes in Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51200 'Eosinophils' (Blood; Hematology); community mapping, imported 2026-09-11"
51201,SOURCE,3008625,EPINEPHrine [Mass/volume] in Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51201 'Epinepherine' (Blood; Hematology); community mapping, imported 2026-09-11"
51202,SOURCE,3005353,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51202 'Factor II' (Blood; Hematology); community mapping, imported 2026-09-11"
51203,SOURCE,3006109,Coagulation factor IX activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51203 'Factor IX' (Blood; Hematology); community mapping, imported 2026-09-11"
51204,SOURCE,3005757,Coagulation factor V activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51204 'Factor V' (Blood; Hematology); community mapping, imported 2026-09-11"
51205,SOURCE,3011547,Coagulation factor VII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51205 'Factor VII' (Blood; Hematology); community mapping, imported 2026-09-11"
51206,SOURCE,3019250,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51206 'Factor VIII' (Blood; Hematology); community mapping, imported 2026-09-11"
51207,SOURCE,3024942,Coagulation factor VIII inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51207 'Factor VIII Inhibitor' (Blood; Hematology); community mapping, imported 2026-09-11"
51208,SOURCE,3004409,Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51208 'Factor X' (Blood; Hematology); community mapping, imported 2026-09-11"
51209,SOURCE,3001850,Coagulation factor XI activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51209 'Factor XI' (Blood; Hematology); community mapping, imported 2026-09-11"
51210,SOURCE,3002348,Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51210 'Factor XII' (Blood; Hematology); community mapping, imported 2026-09-11"
51211,SOURCE,3020066,Coagulation factor XIII activity actual/normal in Platelet poor plasma by Chromogenic method,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51211 'Factor XIII' (Blood; Hematology); community mapping, imported 2026-09-11"
51212,SOURCE,3018738,Hemoglobin F/Hemoglobin.total in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51212 'Fetal Hemoglobin' (Blood; Hematology); community mapping, imported 2026-09-11"
51213,SOURCE,3000401,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51213 'Fibrin Degradation Products' (Blood; Hematology); community mapping, imported 2026-09-11"
51214,SOURCE,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51214 'Fibrinogen, Functional' (Blood; Hematology); community mapping, imported 2026-09-11"
51215,SOURCE,3003047,FMC7 cells/100 cells in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51215 'FMC-7' (Blood; Hematology); community mapping, imported 2026-09-11"
51216,SOURCE,3028468,Fragments [Presence] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51216 'Fragmented Cells' (Blood; Hematology); community mapping, imported 2026-09-11"
51217,SOURCE,3037918,Glycolate [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51217 'Glyco A' (Blood; Hematology); community mapping, imported 2026-09-11"
51218,SOURCE,3035715,Granulocytes [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51218 'Granulocyte Count' (Blood; Hematology); community mapping, imported 2026-09-11"
51219,SOURCE,3018760,Blood smear finding [Identifier] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51219 'H/O Smear' (Blood; Hematology); community mapping, imported 2026-09-11"
51220,SOURCE,3022613,Heinz bodies [Presence] in Blood by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51220 'Heinz Body Prep' (Blood; Hematology); community mapping, imported 2026-09-11"
51221,SOURCE,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51221 'Hematocrit' (Blood; Hematology); community mapping, imported 2026-09-11"
51222,SOURCE,3000963,Hemoglobin [Mass/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51222 'Hemoglobin' (Blood; Hematology); community mapping, imported 2026-09-11"
51223,SOURCE,3020784,Hemoglobin A2/Hemoglobin.total in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51223 'Hemoglobin A2' (Blood; Hematology); community mapping, imported 2026-09-11"
